latitude,longitude,year,month,day,DATE,ListID,list_name,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout
32.7595,-117.2521,2020,10,16,10/16/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7595,-117.2522,2020,10,17,10/17/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7669,-117.253,2020,10,18,10/18/20,24,Ocean Conservancy ICC List,1,25,0,0,18
32.7698,-117.2528,2020,10,19,10/19/20,24,Ocean Conservancy ICC List,1,38,0,0,21
32.7613,-117.2519,2020,10,19,10/19/20,24,Ocean Conservancy ICC List,2,37,0,0,22
32.7721,-117.2529,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7577,-117.2513,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,4,0,0,1
32.7608,-117.248,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7603,-117.2513,2020,10,22,10/22/20,24,Ocean Conservancy ICC List,1,13,0,0,11
32.7619,-117.2503,2020,10,22,10/22/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7719,-117.2526,2020,10,23,10/23/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7682,-117.2529,2020,10,25,10/25/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2504,2020,10,25,10/25/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7685,-117.2502,2020,10,28,10/28/20,24,Ocean Conservancy ICC List,1,71,0,0,15
32.7595,-117.2512,2020,10,29,10/29/20,24,Ocean Conservancy ICC List,1,8,0,0,3
32.7607,-117.2518,2020,10,30,10/30/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7682,-117.2524,2020,10,31,10/31/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.253,2020,10,31,10/31/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7599,-117.2513,2020,10,31,10/31/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7689,-117.252,2020,11,4,11/4/20,24,Ocean Conservancy ICC List,1,27,0,0,2
32.7596,-117.2519,2020,11,4,11/4/20,24,Ocean Conservancy ICC List,1,24,0,0,0
32.7683,-117.2509,2020,11,5,11/5/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7693,-117.2496,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,1,16,0,0,11
32.7618,-117.2506,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,2,7,0,0,0
32.7604,-117.2511,2020,11,12,11/12/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7603,-117.2515,2020,11,13,11/13/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7607,-117.2487,2020,11,14,11/14/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7721,-117.253,2020,11,15,11/15/20,24,Ocean Conservancy ICC List,1,16,0,0,10
32.76,-117.2527,2020,11,17,11/17/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7619,-117.2504,2020,11,17,11/17/20,24,Ocean Conservancy ICC List,2,20,0,0,0
32.7714,-117.2524,2020,11,21,11/21/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.2523,2020,11,24,11/24/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7612,-117.2505,2020,11,24,11/24/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7628,-117.2427,2020,11,26,11/26/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7598,-117.2513,2020,11,27,11/27/20,24,Ocean Conservancy ICC List,1,7,0,0,2
32.7597,-117.2511,2020,11,28,11/28/20,24,Ocean Conservancy ICC List,1,15,0,0,0
32.7619,-117.2512,2020,11,28,11/28/20,24,Ocean Conservancy ICC List,1,20,0,0,10
32.7645,-117.2507,2020,11,30,11/30/20,24,Ocean Conservancy ICC List,2,17,0,0,0
32.7618,-117.2505,2020,11,30,11/30/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7602,-117.2496,2020,12,1,12/1/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.772,-117.253,2020,12,5,12/5/20,24,Ocean Conservancy ICC List,2,28,0,0,15
32.7608,-117.2519,2020,12,6,12/6/20,24,Ocean Conservancy ICC List,2,12,0,0,5
32.7647,-117.2521,2020,12,10,12/10/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7682,-117.2531,2020,12,11,12/11/20,24,Ocean Conservancy ICC List,1,108,0,0,100
32.7598,-117.2511,2020,12,13,12/13/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7601,-117.2512,2020,12,13,12/13/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7724,-117.253,2020,12,16,12/16/20,24,Ocean Conservancy ICC List,2,84,0,0,82
32.7602,-117.2529,2020,12,19,12/19/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7549,-117.2485,2020,12,19,12/19/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7678,-117.2525,2020,12,21,12/21/20,24,Ocean Conservancy ICC List,2,17,0,0,10
32.7705,-117.253,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7652,-117.2532,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,15,0,0,5
32.7553,-117.2499,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7684,-117.2519,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7697,-117.2515,2020,12,26,12/26/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7597,-117.251,2020,12,27,12/27/20,24,Ocean Conservancy ICC List,1,31,0,0,10
32.7618,-117.2505,2020,12,27,12/27/20,24,Ocean Conservancy ICC List,3,15,0,0,5
32.7685,-117.2526,2020,12,31,12/31/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7597,-117.2508,2020,12,31,12/31/20,24,Ocean Conservancy ICC List,1,17,0,0,0
32.7602,-117.2509,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,3,4,0,0,0
32.7604,-117.251,2020,1,29,1/29/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7602,-117.2466,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7543,-117.2463,2020,2,19,2/19/20,24,Ocean Conservancy ICC List,1,12,0,0,9
32.7636,-117.2512,2020,3,27,3/27/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7719,-117.2522,2020,4,28,4/28/20,24,Ocean Conservancy ICC List,1,11,0,0,10
32.7618,-117.2504,2020,4,30,4/30/20,24,Ocean Conservancy ICC List,1,4,0,0,2
32.7649,-117.2533,2020,5,3,5/3/20,24,Ocean Conservancy ICC List,1,11,0,0,7
32.7678,-117.2525,2020,5,4,5/4/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7611,-117.2503,2020,5,5,5/5/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7615,-117.2504,2020,5,5,5/5/20,24,Ocean Conservancy ICC List,1,19,0,0,0
32.7615,-117.2521,2020,5,11,5/11/20,24,Ocean Conservancy ICC List,1,3,0,0,2
32.7658,-117.2528,2020,5,17,5/17/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7674,-117.251,2020,5,20,5/20/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7612,-117.2517,2020,5,24,5/24/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7694,-117.2528,2020,5,26,5/26/20,24,Ocean Conservancy ICC List,1,4,0,0,1
32.7507,-117.2393,2020,6,9,6/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.2515,2020,6,17,6/17/20,24,Ocean Conservancy ICC List,1,12,0,0,10
32.7618,-117.2505,2020,6,21,6/21/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7704,-117.2528,2020,6,26,6/26/20,24,Ocean Conservancy ICC List,1,11,0,0,10
32.7601,-117.2479,2020,7,1,7/1/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7604,-117.2515,2020,7,3,7/3/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.2472,2020,7,9,7/9/20,24,Ocean Conservancy ICC List,1,24,0,0,22
32.7617,-117.2504,2020,7,10,7/10/20,24,Ocean Conservancy ICC List,1,15,0,0,11
32.7601,-117.2529,2020,7,12,7/12/20,24,Ocean Conservancy ICC List,1,3,0,0,1
32.7602,-117.2511,2020,7,20,7/20/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7618,-117.2504,2020,7,23,7/23/20,24,Ocean Conservancy ICC List,1,33,0,0,11
32.7683,-117.2527,2020,8,31,8/31/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7622,-117.2498,2020,9,5,9/5/20,24,Ocean Conservancy ICC List,2,12,0,0,0
32.769,-117.251,2020,9,6,9/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.767,-117.2527,2020,9,15,9/15/20,24,Ocean Conservancy ICC List,1,12,0,0,10
32.767,-117.2528,2020,9,19,9/19/20,24,Ocean Conservancy ICC List,1,12,0,0,10
32.7712,-117.2529,2020,9,24,9/24/20,24,Ocean Conservancy ICC List,1,3,0,0,2
32.7697,-117.2529,2020,10,3,10/3/20,24,Ocean Conservancy ICC List,1,33,0,0,30
32.7606,-117.2515,2020,10,17,10/17/20,24,Ocean Conservancy ICC List,1,21,0,0,10
32.7725,-117.2532,2020,10,20,10/20/20,24,Ocean Conservancy ICC List,1,31,0,0,13
32.7604,-117.2522,2020,10,24,10/24/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.768,-117.2525,2020,11,4,11/4/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7691,-117.2507,2020,11,9,11/9/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7617,-117.2503,2020,11,12,11/12/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7726,-117.2531,2020,11,15,11/15/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7719,-117.2529,2020,11,17,11/17/20,24,Ocean Conservancy ICC List,1,12,0,0,10
32.7713,-117.2522,2020,11,29,11/29/20,24,Ocean Conservancy ICC List,1,26,0,0,22
32.7684,-117.2533,2020,12,6,12/6/20,24,Ocean Conservancy ICC List,2,3,0,0,0
32.7691,-117.2524,2020,12,12,12/12/20,24,Ocean Conservancy ICC List,1,52,0,0,50
32.7686,-117.2521,2020,12,12,12/12/20,24,Ocean Conservancy ICC List,1,13,0,0,11
32.7691,-117.2523,2020,12,12,12/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7679,-117.2526,2020,12,19,12/19/20,24,Ocean Conservancy ICC List,1,6,0,0,0
32.7702,-117.2527,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7703,-117.253,2020,12,23,12/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7568,-117.2494,2020,12,28,12/28/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7692,-117.2527,2020,12,29,12/29/20,24,Ocean Conservancy ICC List,1,25,0,0,23
32.7732,-117.2531,2020,12,31,12/31/20,24,Ocean Conservancy ICC List,2,11,0,0,0
32.7749,-117.2446,2015,2,5,2/5/15,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7972,-117.2519,2015,8,5,8/5/15,24,Ocean Conservancy ICC List,3,3,0,0,1
32.7968,-117.2517,2015,8,5,8/5/15,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7825,-117.2487,2015,8,6,8/6/15,24,Ocean Conservancy ICC List,17,21,0,0,0
32.7824,-117.2487,2015,8,6,8/6/15,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7969,-117.2516,2015,8,10,8/10/15,24,Ocean Conservancy ICC List,1,1,0,0,0
32.797,-117.2517,2015,8,10,8/10/15,24,Ocean Conservancy ICC List,2,3,0,0,0
32.8308,-117.2492,2015,10,19,10/19/15,24,Ocean Conservancy ICC List,1,1,0,0,0
33.0115,-117.0872,2019,1,29,1/29/19,24,Ocean Conservancy ICC List,3,3,0,0,1
32.7596,-117.2519,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,4,11,0,0,0
32.7595,-117.2519,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,3,3,0,0,0
32.7596,-117.2518,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,12,27,0,0,0
32.7595,-117.2518,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,4,15,0,0,6
32.7612,-117.2509,2019,12,15,12/15/19,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7614,-117.2515,2019,12,23,12/23/19,24,Ocean Conservancy ICC List,2,91,0,0,51
32.7601,-117.251,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,3,256,0,0,152
32.7656,-117.2519,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7656,-117.2515,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,3,4,0,0,0
32.7656,-117.2514,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7652,-117.2515,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7637,-117.2514,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7634,-117.2513,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7619,-117.2508,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2507,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2505,2019,12,28,12/28/19,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7607,-117.2512,2019,12,29,12/29/19,24,Ocean Conservancy ICC List,1,77,0,0,52
32.7604,-117.2509,2019,12,30,12/30/19,24,Ocean Conservancy ICC List,2,95,0,0,76
32.7601,-117.251,2020,1,1,1/1/20,24,Ocean Conservancy ICC List,2,107,0,0,76
32.7619,-117.2504,2020,1,5,1/5/20,24,Ocean Conservancy ICC List,3,83,0,0,38
32.7601,-117.251,2020,1,6,1/6/20,24,Ocean Conservancy ICC List,2,62,0,0,36
32.7603,-117.2509,2020,1,7,1/7/20,24,Ocean Conservancy ICC List,1,106,0,0,61
32.7608,-117.2512,2020,1,7,1/7/20,24,Ocean Conservancy ICC List,5,6,0,0,0
32.7618,-117.2504,2020,1,22,1/22/20,24,Ocean Conservancy ICC List,2,100,0,0,20
32.7601,-117.252,2020,2,1,2/1/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7597,-117.2526,2020,2,1,2/1/20,24,Ocean Conservancy ICC List,9,31,0,0,20
32.7596,-117.2517,2020,2,1,2/1/20,24,Ocean Conservancy ICC List,3,4,0,0,3
32.7596,-117.2514,2020,2,1,2/1/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7595,-117.2532,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,35,0,0,0
32.7599,-117.2523,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,5,15,0,0,0
32.7596,-117.2517,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,3,3,0,0,2
32.7599,-117.2512,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.76,-117.2511,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7606,-117.2511,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2511,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2512,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7612,-117.2509,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7612,-117.2506,2020,2,2,2/2/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7602,-117.2494,2020,2,4,2/4/20,24,Ocean Conservancy ICC List,2,6,0,0,0
32.7607,-117.2499,2020,2,4,2/4/20,24,Ocean Conservancy ICC List,2,9,0,0,6
32.7611,-117.2503,2020,2,4,2/4/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7612,-117.2503,2020,2,4,2/4/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7674,-117.2526,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7661,-117.2525,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,2,4,0,0,0
32.7656,-117.2525,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.764,-117.2524,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7635,-117.2524,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7629,-117.2523,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,4,10,0,0,8
32.7615,-117.2514,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,2,4,0,0,0
32.7615,-117.2513,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,2,4,0,0,0
32.7615,-117.2512,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,5,10,0,0,0
32.7615,-117.2511,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7615,-117.251,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,8,16,0,0,0
32.7615,-117.2509,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,2,4,0,0,0
32.7615,-117.2508,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,3,6,0,0,2
32.7618,-117.2504,2020,2,6,2/6/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7603,-117.2509,2020,2,7,2/7/20,24,Ocean Conservancy ICC List,2,54,0,0,26
32.7603,-117.2515,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,35,0,0,20
32.7611,-117.2487,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7606,-117.2484,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7605,-117.2483,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7604,-117.2478,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7604,-117.2477,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.761,-117.2463,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7611,-117.2455,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,5,6,0,0,0
32.7611,-117.2454,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7609,-117.2455,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,41,0,0,20
32.7599,-117.248,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7599,-117.2481,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7598,-117.249,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7598,-117.2491,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,11,0,0,0
32.7599,-117.2489,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7602,-117.2494,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7603,-117.2494,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7609,-117.25,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,3,3,0,0,0
32.7611,-117.2502,2020,2,8,2/8/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.76,-117.2519,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.76,-117.2525,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7595,-117.2523,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,2,2,0,0,0
32.7612,-117.2508,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7605,-117.2513,2020,2,9,2/9/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7618,-117.2496,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7614,-117.2454,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,9,29,0,0,21
32.7607,-117.2456,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7602,-117.248,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,4,5,0,0,0
32.7619,-117.2504,2020,2,12,2/12/20,24,Ocean Conservancy ICC List,7,38,0,0,5
32.76,-117.2515,2020,2,14,2/14/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7613,-117.2504,2020,2,14,2/14/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.77,-117.2491,2020,2,15,2/15/20,24,Ocean Conservancy ICC List,1,29,0,0,9
32.7604,-117.2512,2020,2,16,2/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7596,-117.2514,2020,2,16,2/16/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7599,-117.2508,2020,2,16,2/16/20,24,Ocean Conservancy ICC List,1,13,0,0,2
32.7599,-117.2507,2020,2,16,2/16/20,24,Ocean Conservancy ICC List,1,22,0,0,20
32.7599,-117.2512,2020,2,17,2/17/20,24,Ocean Conservancy ICC List,1,20,0,0,0
32.7582,-117.2458,2020,2,17,2/17/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7595,-117.2534,2020,2,17,2/17/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7605,-117.2519,2020,2,18,2/18/20,24,Ocean Conservancy ICC List,1,80,0,0,40
32.7603,-117.2511,2020,2,18,2/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7718,-117.2534,2020,2,18,2/18/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7598,-117.2524,2020,2,22,2/22/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7643,-117.2524,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,40,0,0,20
32.7637,-117.2524,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7627,-117.2523,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,2,0,1,0
32.7564,-117.2458,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,2,19,0,0,7
32.7553,-117.2446,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,41,0,0,25
32.7682,-117.2512,2020,2,23,2/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7603,-117.2516,2020,2,24,2/24/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7597,-117.2514,2020,2,24,2/24/20,24,Ocean Conservancy ICC List,1,3,0,0,2
32.7603,-117.2512,2020,2,28,2/28/20,24,Ocean Conservancy ICC List,1,10,0,0,5
32.7596,-117.2515,2020,2,28,2/28/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7547,-117.2489,2020,3,1,3/1/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7602,-117.2515,2020,3,1,3/1/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7603,-117.2513,2020,3,1,3/1/20,24,Ocean Conservancy ICC List,1,12,0,0,8
32.7708,-117.2529,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,18,0,0,8
32.7647,-117.2508,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,12,0,0,0
32.7658,-117.2512,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,15,0,0,1
32.7671,-117.2511,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,32,0,0,20
32.7658,-117.2513,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,22,0,0,10
32.761,-117.2481,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7629,-117.2511,2020,3,2,3/2/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.769,-117.2522,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,12,0,0,10
32.7698,-117.2507,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,21,0,0,0
32.7698,-117.2499,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,23,0,0,0
32.7697,-117.2511,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7681,-117.2502,2020,3,4,3/4/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7683,-117.2527,2020,3,6,3/6/20,24,Ocean Conservancy ICC List,1,20,0,0,5
32.7596,-117.2508,2020,3,7,3/7/20,24,Ocean Conservancy ICC List,1,5,0,0,0
32.7602,-117.2513,2020,3,7,3/7/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7711,-117.2529,2020,3,8,3/8/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.764,-117.2532,2020,3,10,3/10/20,24,Ocean Conservancy ICC List,1,40,0,0,0
32.7599,-117.2522,2020,3,10,3/10/20,24,Ocean Conservancy ICC List,3,6,0,0,2
32.7597,-117.2513,2020,3,10,3/10/20,24,Ocean Conservancy ICC List,2,6,0,0,2
32.7612,-117.2513,2020,3,10,3/10/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7595,-117.2521,2020,3,12,3/12/20,24,Ocean Conservancy ICC List,1,3,0,0,1
32.7608,-117.2515,2020,3,13,3/13/20,24,Ocean Conservancy ICC List,1,7,0,0,1
32.772,-117.253,2020,3,14,3/14/20,24,Ocean Conservancy ICC List,1,11,0,0,0
32.7596,-117.2517,2020,3,15,3/15/20,24,Ocean Conservancy ICC List,2,6,0,0,1
32.7688,-117.251,2020,3,17,3/17/20,24,Ocean Conservancy ICC List,1,102,0,0,0
32.7702,-117.2528,2020,3,18,3/18/20,24,Ocean Conservancy ICC List,1,13,0,0,0
32.7595,-117.252,2020,3,21,3/21/20,24,Ocean Conservancy ICC List,4,4,0,0,2
32.7595,-117.2519,2020,3,21,3/21/20,24,Ocean Conservancy ICC List,3,4,0,0,0
32.7602,-117.2507,2020,3,21,3/21/20,24,Ocean Conservancy ICC List,1,11,0,0,1
32.7659,-117.2526,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7723,-117.2531,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,10,0,0,5
32.7707,-117.2528,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7702,-117.2527,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7701,-117.2527,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,2,0,0,0
32.7703,-117.2529,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7685,-117.2521,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,1,0,0,0
32.7683,-117.2524,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,10,0,0,0
32.7686,-117.2522,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7683,-117.2523,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,7,0,0,0
32.7625,-117.2524,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,9,0,0,0
32.7617,-117.2523,2020,3,23,3/23/20,24,Ocean Conservancy ICC List,1,4,0,0,0
32.7644,-117.2507,2020,3,25,3/25/20,24,Ocean Conservancy ICC List,1,3,0,0,0
32.7678,-117.2498,2020,3,25,3/25/20,24,Ocean Conservancy ICC List,1,19,0,0,0
32.7679,-117.2499,2020,3,25,3/25/20,24,Ocean Conservancy ICC List,1,8,0,0,0
32.7678,-117.2508,2020,3,25,3/25/20,24,Ocean Conservancy ICC List,2,13,0,0,2
